complex_id,apt_name,sigungu,identity_status,join_status,full_pnus
cx_0a3becce972cf070,"풍림1차",서대문구,SINGLE_PARCEL,PNU_NOT_FOUND,["1141011800104400000"]
cx_0a3ccea98ea725fc,"칠산(185-2)",은평구,SINGLE_PARCEL,PNU_NOT_FOUND,["1138011000101850000"]
cx_0a414fc247de57d1,"한진로즈힐",강남구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1168010800101050000"]
cx_0a42f255ea9fb73a,"선구",은평구,SINGLE_PARCEL,PNU_NOT_FOUND,["1138010400104990000"]
cx_0a4b111927742183,"세종레디안",은평구,SINGLE_PARCEL,PNU_NOT_FOUND,["1138010700105810000"]
cx_0a4c321c1819baef,"우공팰리스102동",강서구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1150010300110260000"]
cx_0a4ce1cfd4b56054,"보람쉬움1",양천구,SINGLE_PARCEL,PNU_NOT_FOUND,["1147010300104160000"]
cx_0a5836dbfcd2fe89,"수명",양천구,SINGLE_PARCEL,PNU_NOT_FOUND,["1147010300100120000"]
cx_0a59cb3be4577fb2,"대림(36-1)",동작구,NO_PNU,NO_PNU,[]
cx_0a5c9e5adb52dd73,"종로센트레빌",종로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1111017500100020000"]
cx_0a5fc31af82e012a,"양재테크노빌",서초구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1165010200102860000"]
cx_0a7f2a1549586980,"현대리노빌102동",동대문구,SINGLE_PARCEL,PNU_NOT_FOUND,["1123010600103500000"]
cx_0a8a0bb4e67af39f,"청담우방아파트",강남구,MULTI_RECORD_SAME_PARCEL,PNU_LOT_CONFLICT,["1168010400100430000"]
cx_0a8d15cc824ab186,"삼성한아름",강서구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1150010100102640000"]
cx_0aad0755b7d0d350,"트라팰리스웨스턴에비뉴",양천구,MULTI_RECORD_SAME_PARCEL,PNU_LOT_CONFLICT,["1147010200109620000"]
cx_0ab39c19b9467c32,"금호어울림(580-1)",중랑구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1126010500105800000"]
cx_0ab48d1b1ebf7345,"청계천대성스카이렉스2",동대문구,SINGLE_PARCEL,PNU_NOT_FOUND,["1123010200102550000"]
cx_0acdf4515f22f884,"진한연립",강서구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1150010600106810000"]
cx_0ad25e554df169bc,"우민",서대문구,SINGLE_PARCEL,PNU_NOT_FOUND,["1141011700101870000"]
cx_0ad546ebc8504858,"로얄하이츠",서초구,SINGLE_PARCEL,PNU_NOT_FOUND,["1165010800114710000"]
cx_0ae2329bbef0feb6,"구의현대하이엘",광진구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1121510500107790000"]
cx_0ae5a33e19dc0ada,"젬스톤힐즈",동대문구,SINGLE_PARCEL,PNU_NOT_FOUND,["1123010600103350000"]
cx_0b05646223e70fba,"삼환나띠르빌(1002-9)",서초구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1165010100110020000"]
cx_0b120f4cd065891a,"다청림(101동)",구로구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1153010900101820000"]
cx_0b1532f00b2550a1,"휴먼",마포구,SINGLE_PARCEL,PNU_NOT_FOUND,["1144012400104780000"]
cx_0b18c67d4fb33193,"건양하늘터",종로구,MULTI_RECORD_SAME_PARCEL,PNU_LOT_CONFLICT,["1111017000100230000"]
cx_0b2bf83cf4fe5a2c,"세명",도봉구,SINGLE_PARCEL,PNU_NOT_FOUND,["1132010700105530000"]
cx_0b2d18ff66855195,"한남동동원베네스트",용산구,SINGLE_PARCEL,PNU_NOT_FOUND,["1117013100105220000"]
cx_0b2feba64f8954ea,"(792-103)",구로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1153010200107920000"]
cx_0b446be90caa8fac,"mid그린(9동)",종로구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1111017400106010000"]
cx_0b67c338ecc419bf,"(743-35)",구로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1153010200107430000"]
cx_0b6c8ece6258b3cd,"태양파크빌",서초구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1165010200100080000"]
cx_0b8563b499304e69,"동아빌라트1",서초구,SINGLE_PARCEL,PNU_NOT_FOUND,["1165010800116780000"]
cx_0b8f739a63746c03,"봉천동",관악구,SINGLE_PARCEL,PNU_NOT_FOUND,["1162010100106730000"]
cx_0b921551cb34f926,"예스빌",강서구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1150010600106870000"]
cx_0b969c5b8cc0670e,"반포훼밀리빌",서초구,SINGLE_PARCEL,PNU_NOT_FOUND,["1165010700100490000"]
cx_0ba1d5f4c5f0863f,"롯데캐슬아이비",영등포구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1156011000100430000"]
cx_0bad8cc3b3089cda,"뉴월드(402-112)",은평구,SINGLE_PARCEL,PNU_NOT_FOUND,["1138010700104020000"]
cx_0bb2fa099f6c1261,"인우",양천구,SINGLE_PARCEL,PNU_NOT_FOUND,["1147010200107710000"]
cx_0bb79eb92a0724c3,"청담스위트",강남구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1168010400100340000"]
cx_0bc3a1528f13d467,"두온리치벨리",강북구,SINGLE_PARCEL,PNU_NOT_FOUND,["1130510400100050000"]
cx_0bd2789328fc72ed,"동은",강동구,SINGLE_PARCEL,PNU_NOT_FOUND,["1174010100103430000"]
cx_0be3581490776d81,"청광(761-5)",서초구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1165010100107610000"]
cx_0beff53d5758a731,"문영마운틴(167-2)",은평구,SINGLE_PARCEL,PNU_NOT_FOUND,["1138011000101670000"]
cx_0bf6199306490fca,"서초예성그린캐슬",서초구,SINGLE_PARCEL,PNU_NOT_FOUND,["1165010800116670000"]
cx_0c2636ab6e45199a,"비즈트위트블루",구로구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1153010200101070000"]
cx_0c2d636320faa19e,"한신타운",서초구,SINGLE_PARCEL,PNU_NOT_FOUND,["1165010600100600000"]
cx_0c35acbb1d020c0a,"한강리치팰리스",강동구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1174010700105160000"]
cx_0c3ce83a1a89a44b,"서울숲성수현대",성동구,SINGLE_PARCEL,PNU_NOT_FOUND,["1120011400106760000"]
cx_0c3ed53e4fd9a702,"은천누리에뜰",관악구,SINGLE_PARCEL,PNU_NOT_FOUND,["1162010100106220000"]
cx_0c44c201a28f8da8,"방배대우멤버스카운티301",서초구,SINGLE_PARCEL,PNU_NOT_FOUND,["1165010100108410000"]
cx_0c4644a9a8c6db31,"한일",강북구,SINGLE_PARCEL,PNU_NOT_FOUND,["1130510100102580000"]
cx_0c5a9301ad141397,"덕산홈타운",서초구,SINGLE_PARCEL,PNU_NOT_FOUND,["1165010100104730000"]
cx_0c69951106f0a5db,"동서1,2호(381-11)",강서구,SINGLE_PARCEL,PNU_NOT_FOUND,["1150010300103810000"]
cx_0c75ebeb04738a96,"힐탑아파트4차(894-5)",금천구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1154510200108940000"]
cx_0c78ac1604608473,"미광",양천구,SINGLE_PARCEL,PNU_NOT_FOUND,["1147010100108810000"]
cx_0c7bbc9211e5e95a,"모델리안1",은평구,SINGLE_PARCEL,PNU_NOT_FOUND,["1138010900100390000"]
cx_0c7d59aef31440f6,"우성2차아파트(334-6)",동대문구,SINGLE_PARCEL,PNU_NOT_FOUND,["1123010600103340000"]
cx_0c96cb5f28195a80,"천호네스빌",강동구,SINGLE_PARCEL,PNU_NOT_FOUND,["1174010900101700000"]
cx_0ca759c5823aab1c,"다성팰리스",강동구,SINGLE_PARCEL,PNU_NOT_FOUND,["1174010500103580000"]
cx_0cba7a82e7c8bf70,"이화에수풀",종로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1111016600101950000"]
cx_0cbc5556a53caa56,"동원2",강동구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1174010800104560000"]
cx_0cd9cd667fa8b019,"상록파라브3차",동대문구,SINGLE_PARCEL,PNU_NOT_FOUND,["1123010600104400000"]
cx_0ce204e9541985b7,"서강스카이빌",은평구,SINGLE_PARCEL,PNU_NOT_FOUND,["1138010700101090000"]
cx_0ce4a507b4d022c6,"우영",도봉구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1132010800105560000"]
cx_0cecb3cec6836e83,"신사코아",은평구,SINGLE_PARCEL,PNU_NOT_FOUND,["1138010900100090000"]
cx_0cf8273d8262a3e2,"동진빌라(56-100)",강서구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1150010300100560000"]
cx_0d025176f438375f,"공감대6차(384-1)",동대문구,SINGLE_PARCEL,PNU_NOT_FOUND,["1123010600103840000"]
cx_0d0afb1b88d4595f,"삼부아파트102동",강남구,MULTI_RECORD_SAME_PARCEL,PNU_LOT_CONFLICT,["1168010500100990000"]
cx_0d1949e18a45857d,"목화",용산구,SINGLE_PARCEL,PNU_NOT_FOUND,["1117010900100840000"]
cx_0d19d7fe996b77e7,"역촌월드",은평구,SINGLE_PARCEL,PNU_NOT_FOUND,["1138010800100190000"]
cx_0d28d93b801234e1,"한울밸리움",강서구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1150010100102740000"]
cx_0d2ebfc8f6f6a017,"성우",양천구,SINGLE_PARCEL,PNU_NOT_FOUND,["1147010300104290000"]
cx_0d3aa06062c08f6d,"올림픽파크포레온",강동구,NO_PNU,NO_PNU,[]
cx_0d4cb84b63ea435a,"카나피아ⅱ",송파구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1171010700100340000"]
cx_0d5cf30875a44879,"정익제이원(4차)",은평구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1138010300104840000"]
cx_0d86d5fb9f976d78,"새진5차",관악구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1162010100101800000"]
cx_0d8bf99d30a4587b,"신계",서대문구,SINGLE_PARCEL,PNU_NOT_FOUND,["1141011800101500000"]
cx_0d8d56c296840799,"우림메르디앙",금천구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1154510300108820000"]
cx_0d972b015d6c46da,"경원",중랑구,SINGLE_PARCEL,PNU_NOT_FOUND,["1126010600104490000"]
cx_0d98685fc0116b1a,"천왕이펜하우스5단지",구로구,MULTI_RECORD_SAME_PARCEL,PNU_LOT_CONFLICT,["1153011100102770000"]
cx_0db7d98d8e162158,"민족통일mj캠퍼스경희대2차",동대문구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1123010800100650000"]
cx_0db93040f020de3e,"신동아아파트(2차)",서초구,NO_PNU,NO_PNU,[]
cx_0dbbaf03bd12b77d,"대림서초리시온",서초구,SINGLE_PARCEL,PNU_NOT_FOUND,["1165010800116710000"]
cx_0dbc7d0ae956cc3c,"임탑-b",강서구,SINGLE_PARCEL,PNU_NOT_FOUND,["1150010300109250000"]
cx_0dc40135adab33bf,"한솔아크로",관악구,SINGLE_PARCEL,PNU_NOT_FOUND,["1162010300106020000"]
cx_0dcaa45f350aa659,"금호2",도봉구,SINGLE_PARCEL,PNU_NOT_FOUND,["1132010500200690000"]
cx_0de1bbfaedc35d19,"천우네오젠102동",강서구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1150010200106370000"]
cx_0df51304c9850e97,"한신오페라하우스",강남구,SINGLE_PARCEL,PNU_NOT_FOUND,["1168010400100350000"]
cx_0e11c7e956dcbdc3,"상지리츠빌(73-10)",서초구,SINGLE_PARCEL,PNU_NOT_FOUND,["1165010700100730000"]
cx_0e12978f8e8c0ad6,"북서울자이폴라리스(1단지)",강북구,NO_PNU,NO_PNU,[]
cx_0e1cc689e2ee5609,"종암에스케이",성북구,SINGLE_PARCEL,PNU_NOT_FOUND,["1129013500101040000"]
cx_0e2e49badafb6ffc,"한일시티타워(우성아트빌)",강동구,SINGLE_PARCEL,PNU_NOT_FOUND,["1174010500103850000"]
cx_0e342e95cd39eb6c,"애플타운",강남구,NO_PNU,NO_PNU,[]
cx_0e343b57e44c5434,"한울뉴타운",서대문구,SINGLE_PARCEL,PNU_NOT_FOUND,["1141011900104180000"]
cx_0e37b852cd4bc9eb,"드림스빌",강동구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1174010800105080000"]
cx_0e38758981afcf10,"삼정코아",강서구,SINGLE_PARCEL,PNU_NOT_FOUND,["1150010900105670000"]
cx_0e39c708ff842008,"청송빌라",구로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1153010200107400000"]
cx_0e4b01effb38043f,"한림101동",마포구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1144012500101990000"]
cx_0e553e9a88efab32,"문래현대5차",영등포구,SINGLE_PARCEL,PNU_NOT_FOUND,["1156012300100230000"]
cx_0e57e50e85d6f27b,"크라운빌",마포구,SINGLE_PARCEL,PNU_NOT_FOUND,["1144012300104180000"]
cx_0e5df57716ca97a8,"대원그린아파트",도봉구,SINGLE_PARCEL,PNU_NOT_FOUND,["1132010600104440000"]
cx_0e5f9a36010cde30,"brunnen청담",강남구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1168010400101140000"]
cx_0e6aa86b799fa74b,"동아하이빌14차",강북구,SINGLE_PARCEL,PNU_NOT_FOUND,["1130510100101920000"]
cx_0e6f617e12f36da9,"수유역두산위브2",강북구,MULTI_RECORD_SAME_PARCEL,PNU_LOT_CONFLICT,["1130510200104110000"]
cx_0e8feb8c90d5f5b6,"자선메르시안(164-17)",은평구,SINGLE_PARCEL,PNU_NOT_FOUND,["1138011000101640000"]
cx_0e9aa40962d86a22,"건영아파트",노원구,SINGLE_PARCEL,PNU_NOT_FOUND,["1135010300104040000"]
cx_0e9b336afdfdc797,"광화문스페이스본(106동)",종로구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1111011500100090000"]
cx_0ea628a1655284a1,"동보수목원",구로구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1153011200100160000"]
cx_0ec615f7d3e0eb5e,"순복음(초원)",영등포구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1156011000100110000"]
cx_0ed5fac6ca5f0664,"브라운스톤역삼",강남구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1168010100107470000"]
cx_0edbdf43bb1afcae,"삼보",도봉구,SINGLE_PARCEL,PNU_NOT_FOUND,["1132010500104600000"]
cx_0ee005bf8a7c7e24,"n-suite101동(1511-6)",서초구,SINGLE_PARCEL,PNU_NOT_FOUND,["1165010800115110000"]
cx_0ee4b62245c968f8,"강변현대하이엘",광진구,MULTI_RECORD_SAME_PARCEL,PNU_LOT_CONFLICT,["1121510300105470000"]
cx_0f023978ace46d64,"서초아크빌",서초구,SINGLE_PARCEL,PNU_NOT_FOUND,["1165010800115680000"]
cx_0f09c388524b29c7,"청담삼익아파트",강남구,NO_PNU,NO_PNU,[]
cx_0f14e6ce88b726bc,"프리우스",서초구,SINGLE_PARCEL,PNU_NOT_FOUND,["1165010100108460000"]
cx_0f25966d704c6736,"(749-5)",구로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1153010200107490000"]
cx_0f2ada6eab70d941,"풍성애뜨란아파트",강서구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1150010200106540000"]
cx_0f3b881675399640,"미소가",용산구,SINGLE_PARCEL,PNU_NOT_FOUND,["1117010100100550000"]
cx_0f5c1990ae4659de,"신월",양천구,SINGLE_PARCEL,PNU_NOT_FOUND,["1147010300102300000"]
cx_0f64ef6eef7e9468,"개포주공1단지",강남구,NO_PNU,NO_PNU,[]
cx_0f85277237372a7e,"화성(401-1)",동대문구,SINGLE_PARCEL,PNU_NOT_FOUND,["1123010600104010000"]
cx_0f984bab3de1059b,"성재",강서구,SINGLE_PARCEL,PNU_NOT_FOUND,["1150010300109380000"]
cx_0fa441bba737f814,"노블레스아파트",강서구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1150010100102660000"]
cx_0fb1fd9790e01006,"현대이스트빌",강남구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1168010100107280000"]
cx_0fbf84ff63c84e4b,"우신",광진구,SINGLE_PARCEL,PNU_NOT_FOUND,["1121510300102080000"]
cx_0fcf63fed517bb73,"청담파라곤ⅱ1단지",강남구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1168010400101020000"]
cx_0fd28c7cf0c53554,"한신(792-29)",구로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1153010200107920000"]
cx_0fd3a04396fcef4e,"리치힐103동(992-0)",금천구,MULTI_RECORD_SAME_PARCEL,PNU_LOT_CONFLICT,["1154510200109920000"]
cx_0fe565e589824ca7,"theherren",서초구,SINGLE_PARCEL,PNU_NOT_FOUND,["1165010100108120000"]
cx_0feb5ca10ea0a296,"밤섬리오팰리스",마포구,SINGLE_PARCEL,PNU_NOT_FOUND,["1144011500103530000"]
cx_0ff90b9c4b1a713d,"보아스힐(701-4)",서초구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1165010700107010000"]
cx_10017f3f618fde65,"연세",은평구,SINGLE_PARCEL,PNU_NOT_FOUND,["1138010900100110000"]
cx_100378ff0f5bcb9c,"리치힐(976-6)",금천구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1154510200109760000"]
cx_10084c0d4d9695c1,"백상앨리츠",관악구,NO_PNU,NO_PNU,[]
cx_101a2527ad9e2628,"예건타워빌",강동구,SINGLE_PARCEL,PNU_NOT_FOUND,["1174010500103850000"]
cx_102a96d52101c7c0,"래미안장안",동대문구,SINGLE_PARCEL,PNU_NOT_FOUND,["1123010600103540000"]
cx_1035dfbe3ff6a5ad,"도곡스타빌",강남구,SINGLE_PARCEL,PNU_NOT_FOUND,["1168011800105140000"]
cx_103ca1ba4bc6c48b,"동민맥스빌b동",강남구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1168010600109380000"]
cx_1040780e1716f0b1,"knp",강동구,SINGLE_PARCEL,PNU_NOT_FOUND,["1174010100103360000"]
cx_1047a442244835f1,"시안헤븐스테이",송파구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1171010700101770000"]
cx_1068fcd91fc4b2de,"(740-56)",구로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1153010200107400000"]
cx_106ebd37cc1c09fc,"오륜파크빌",송파구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1171011200100290000"]
cx_1071757de33f91de,"영등포메이준2011",영등포구,SINGLE_PARCEL,PNU_NOT_FOUND,["1156010900100510000"]
cx_10746e2e98dfc837,"한솔캐스빌",도봉구,SINGLE_PARCEL,PNU_NOT_FOUND,["1132010500101280000"]
cx_108a8489ef7fca8a,"동원그린",서초구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1165010200103620000"]
cx_109bfaa1dc072c60,"신원",서대문구,SINGLE_PARCEL,PNU_NOT_FOUND,["1141011700101630000"]
cx_10a1254c6833a090,"청암",서초구,SINGLE_PARCEL,PNU_NOT_FOUND,["1165010100109800000"]
cx_10a6a2766b2dad3a,"(743-37)",구로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1153010200107430000"]
cx_10affa27039712c5,"호암아펙스",강동구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1174010800104550000"]
cx_10b6c8f5bef1cac6,"수정빌라트(56-45)",동작구,SINGLE_PARCEL,PNU_NOT_FOUND,["1159010200100560000"]
cx_10b7c85ba9d20b4d,"진흥펠리체",은평구,SINGLE_PARCEL,PNU_NOT_FOUND,["1138010700101040000"]
cx_10b9b6bee08fefec,"신수동르끌레브아파트",마포구,SINGLE_PARCEL,PNU_NOT_FOUND,["1144011100104000000"]
cx_10cf0e1fc836ac1d,"민족통일mj캠퍼스외대",동대문구,SINGLE_PARCEL,PNU_NOT_FOUND,["1123011000103290000"]
cx_10d1fea8a9764e46,"풍원팰리스",강서구,SINGLE_PARCEL,PNU_NOT_FOUND,["1150010300109250000"]
cx_10d9ebf70cf46b64,"skview",구로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1153010100104320000"]
cx_10da0889e4a3d2eb,"동원",양천구,SINGLE_PARCEL,PNU_NOT_FOUND,["1147010200106430000"]
cx_10df42ad5ee4fe47,"cj빌리지",서초구,MULTI_RECORD_SAME_PARCEL,PNU_LOT_CONFLICT,["1165010600100630000"]
cx_10e1694869b60529,"드림캐시아2",은평구,SINGLE_PARCEL,PNU_NOT_FOUND,["1138010700101090000"]
cx_10f29ebdd4ad9fd6,"한우리",은평구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1138010400103270000"]
cx_10f781edfbce5a66,"그랜빌캐슬",강남구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1168011800101900000"]
cx_10f8ab561584ed2d,"한신",도봉구,SINGLE_PARCEL,PNU_NOT_FOUND,["1132010800100300000"]
cx_110025cb829fc6ce,"한성쉐르빌",도봉구,SINGLE_PARCEL,PNU_NOT_FOUND,["1132010500100880000"]
cx_11150ee5510b9ad2,"한솔애리즈",강동구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1174010800104050000"]
cx_1119329f1b040196,"휴먼아파트a",관악구,SINGLE_PARCEL,PNU_NOT_FOUND,["1162010100116440000"]
cx_112438e4326c9b9b,"태영그린(917-16)",강서구,SINGLE_PARCEL,PNU_NOT_FOUND,["1150010300109170000"]
cx_11284443abdb9efd,"대양",은평구,NO_PNU,NO_PNU,[]
cx_112f8daddf691e64,"상진아파트",동작구,SINGLE_PARCEL,PNU_NOT_FOUND,["1159010200103230000"]
cx_11383786e553d871,"칠성(977-2)",금천구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1154510300109770000"]
cx_113945c5f5854b29,"남경에버빌(343-47)",강서구,SINGLE_PARCEL,PNU_NOT_FOUND,["1150010300103430000"]
cx_114704e1cf46cfa5,"삼익아파트",강동구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1174010900102880000"]
cx_114dabcf9363d075,"충무로엘크루메크로시티2차",중구,SINGLE_PARCEL,PNU_NOT_FOUND,["1114013300100360000"]
cx_11776b7df4a705a4,"프리젠트빌",성북구,NO_PNU,NO_PNU,[]
cx_117ae6f3f84d0122,"염광(5,8,10,11동)",중랑구,SINGLE_PARCEL,PNU_NOT_FOUND,["1126010500101780000"]
cx_117fc606bb38cff0,"동해아파트",양천구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1147010200104050000"]
cx_11845f78355f49c2,"형제",중랑구,MULTI_RECORD_SAME_PARCEL,PNU_LOT_CONFLICT,["1126010100112780000"]
cx_11aa54f6b7fdc2ee,"(749-44)",구로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1153010200107490000"]
cx_11bfee587e851981,"강서타워",강서구,SINGLE_PARCEL,PNU_NOT_FOUND,["1150010300100420000"]
cx_11c6e2e9d3543f3f,"청수대아파트",노원구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1135010300102700000"]
cx_11da2b243b1bde27,"석계역한일노벨리아시티",성북구,SINGLE_PARCEL,PNU_NOT_FOUND,["1129013800100080000"]
cx_11e0fb75f61a06f8,"금강아미움(101동)",관악구,SINGLE_PARCEL,PNU_NOT_FOUND,["1162010100115220000"]
cx_11e2f75b034bc58d,"현대그린",강서구,SINGLE_PARCEL,PNU_NOT_FOUND,["1150010300108950000"]
cx_11ef279d385d0026,"갤러리빌",강서구,SINGLE_PARCEL,PNU_NOT_FOUND,["1150010300100240000"]
cx_11f9646f0d2aca9b,"한마음(796-72)",구로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1153010200107960000"]
cx_1214d3200dabd4c1,"베스젠빌",강남구,MULTI_RECORD_SAME_PARCEL,PNU_LOT_CONFLICT,["1168010100106330000"]
cx_12178b5b41527aa3,"그린빌라트",서초구,SINGLE_PARCEL,PNU_NOT_FOUND,["1165010800114880000"]
cx_1250e9b65c37d498,"해가온팰리스아파트",성북구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1129013500100030000"]
cx_126f0a1a972fd28a,"풍안주택",구로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1153010200107990000"]
cx_1272b5504c6629b9,"현재트윈빌",은평구,SINGLE_PARCEL,PNU_NOT_FOUND,["1138010400105420000"]
cx_1275d26b52b0ce3c,"진넥스베르디엠",송파구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1171010700101660000"]
cx_127a78f751cd9334,"역삼동골든베리힐",강남구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1168010100106670000"]
cx_1284644492301c15,"명남뉴아파트",은평구,SINGLE_PARCEL,PNU_NOT_FOUND,["1138010800100720000"]
cx_1294037fb2bc31d7,"방화3차우림필유",강서구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1150010900105460000"]
cx_12972a649a5f5e31,"삼성다빈치(917-14)",강서구,SINGLE_PARCEL,PNU_NOT_FOUND,["1150010300109170000"]
cx_12a8ada64abf15ab,"광진코지웰",광진구,SINGLE_PARCEL,PNU_NOT_FOUND,["1121510700101130000"]
cx_12aacee2481e9b73,"동일",중랑구,SINGLE_PARCEL,PNU_NOT_FOUND,["1126010100103760000"]
cx_12abf94b6d145d21,"비버리힐",서대문구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1141011000100010000"]
cx_12b97b34dfffbe6f,"욱현(208-1)",광진구,SINGLE_PARCEL,PNU_NOT_FOUND,["1121510300102080000"]
cx_12bec3bba3ef44f1,"현대리버빌",마포구,SINGLE_PARCEL,PNU_NOT_FOUND,["1144012300104600000"]
cx_12cab38d9bb5c072,"월드",마포구,SINGLE_PARCEL,PNU_NOT_FOUND,["1144012500100490000"]
cx_12d84c407613d981,"성인아파트",강동구,SINGLE_PARCEL,PNU_NOT_FOUND,["1174010900100320000"]
cx_12f3c3f75f1eed70,"동우아파트",광진구,SINGLE_PARCEL,PNU_NOT_FOUND,["1121510300100310000"]
cx_1304dc03bf3263e6,"롯데캐슬리버파크시그니쳐",광진구,NO_PNU,NO_PNU,[]
cx_130a415887034e72,"포렛빌",서초구,SINGLE_PARCEL,PNU_NOT_FOUND,["1165010100108450000"]
cx_130a64bff0f4033a,"태산",양천구,SINGLE_PARCEL,PNU_NOT_FOUND,["1147010300105200000"]
cx_1323b4cbe3edf961,"한강대우트럼프월드3",용산구,SINGLE_PARCEL,PNU_NOT_FOUND,["1117012800100650000"]
cx_132410abdcafe0ff,"거성",구로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1153010700102700000"]
cx_132d5dd21e39254a,"월계센트럴아이파크",노원구,MULTI_RECORD_SAME_PARCEL,PNU_LOT_CONFLICT,["1135010200109510000"]
cx_13384507b7765fe3,"청송",양천구,SINGLE_PARCEL,PNU_NOT_FOUND,["1147010300110070000"]
cx_13425bb9d0bbf3c5,"하이캐슬",관악구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1162010100117180000"]
cx_134a31edbcb1738e,"타워",은평구,SINGLE_PARCEL,PNU_NOT_FOUND,["1138010500103080000"]
cx_13700276d9837c89,"은하",서대문구,SINGLE_PARCEL,PNU_NOT_FOUND,["1141011700101050000"]
cx_1379177e895bbd8d,"프라임2",중구,SINGLE_PARCEL,PNU_NOT_FOUND,["1114016200104320000"]
cx_13864fe02b39805e,"라온미브아파트",양천구,SINGLE_PARCEL,PNU_NOT_FOUND,["1147010300101380000"]
cx_138d6339efd5b074,"뉴엠빌라트",강남구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1168010100106350000"]
cx_1393ed6e00acb1f8,"삼정",서초구,SINGLE_PARCEL,PNU_NOT_FOUND,["1165010700105770000"]
cx_13a2d6202a0d9fa3,"목화수목원아파트101동",구로구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1153010800101080000"]
