complex_id,apt_name,sigungu,coord_status,reb_status,our_pnu_key,our_jibun_addr
cx_e1f01762b7b21472,"애드웰(774-10)",양천구,NO_MATCH,EXACT_JIBUN_ADDRESS,114701020007740010,"서울 양천구 목동 774-10"
cx_e1f6a9a6be21b546,"오금아르미안",송파구,NO_MATCH,EXACT_JIBUN_ADDRESS,117101120000690009,"서울 송파구 오금동 69-9"
cx_e1fe985f67d868b3,"(749-29)",구로구,NO_MATCH,EXACT_JIBUN_ADDRESS,115301020007490029,"서울 구로구 구로동 749-29"
cx_e1fea7eb3e819cd4,"방배신동아럭스빌",서초구,NO_MATCH,EXACT_JIBUN_ADDRESS,116501010010260014,"서울 서초구 방배동 1026-14"
cx_e1fefbd23d5394c7,"동원(796-61)",구로구,NO_MATCH,EXACT_JIBUN_ADDRESS,115301020007960061,"서울 구로구 구로동 796-61"
cx_e214f3928e3c087e,"동아코아아파트",강동구,NO_MATCH,EXACT_PARCEL,117401090005630000,"서울 강동구 천호동 563"
cx_e21854603e7c72c0,"상아",영등포구,NO_MATCH,NO_MATCH,115601150000040013,"서울 영등포구 당산동5가 4-13"
cx_e2241efbc047bdc7,"한화포레나미아",강북구,NO_MATCH,EXACT_PARCEL,113051010013790000,"서울 강북구 미아동 1379"
cx_e22836978dfd1240,"힐스테이트홍은포레스트",서대문구,NO_MATCH,EXACT_PARCEL,114101180004700000,"서울 서대문구 홍은동 470"
cx_e22faeb24f31f7b2,"(798-26)",구로구,NO_MATCH,EXACT_JIBUN_ADDRESS,115301020007980026,"서울 구로구 구로동 798-26"
cx_e23a756d8162b2d1,"중앙(931-9)",강서구,NO_MATCH,EXACT_JIBUN_ADDRESS,115001030009310009,"서울 강서구 화곡동 931-9"
cx_e23bf4183b530f23,"한림201동",마포구,NO_MATCH,EXACT_JIBUN_ADDRESS,114401250001990015,"서울 마포구 성산동 199-15"
cx_e24213a055db49d4,"성락",영등포구,NO_MATCH,EXACT_JIBUN_ADDRESS,115601330006870001,"서울 영등포구 대림동 687-1"
cx_e2432be60ab21727,"무악재한화",서대문구,NO_MATCH,EXACT_PARCEL,114101110004640000,"서울 서대문구 홍제동 464"
cx_e261971cc78e0713,"칠성(3)",금천구,NO_MATCH,EXACT_JIBUN_ADDRESS,115451030009770011,"서울 금천구 시흥동 977-11"
cx_e26aa9bc9d4d8375,"삼명",구로구,NO_MATCH,EXACT_JIBUN_ADDRESS,115301060000970003,"서울 구로구 고척동 97-3"
cx_e26fec157207f229,"풍전",용산구,NO_MATCH,EXACT_JIBUN_ADDRESS,111701180001090004,"서울 용산구 원효로4가 109-4"
cx_e27413d5af33410a,"영진팰리스",도봉구,NO_MATCH,EXACT_JIBUN_ADDRESS,113201050000880014,"서울 도봉구 쌍문동 88-14"
cx_e27d955ded0a8b4b,"미양산타빌",성북구,NO_MATCH,EXACT_JIBUN_ADDRESS,112901330003650004,"서울 성북구 정릉동 365-4"
cx_e2815c8d45ecfe3e,"용마동아",중랑구,NO_MATCH,EXACT_PARCEL,112601010014990000,"서울 중랑구 면목동 1499"
cx_e28afb138fe97177,"(792-2)",구로구,NO_MATCH,EXACT_JIBUN_ADDRESS,115301020007920002,"서울 구로구 구로동 792-2"
cx_e296e68f8256b342,"노블레스(383-8)",강동구,NO_MATCH,EXACT_JIBUN_ADDRESS,117401050003830008,"서울 강동구 길동 383-8"
cx_e2a6f60d0f0cd8a1,"신현대",동대문구,NO_MATCH,MULTI_RECORD_SAME_PARCEL,112301080000650000,"서울 동대문구 회기동 65"
cx_e2ac47db6d9e31d5,"아셈그린힐",금천구,NO_MATCH,EXACT_JIBUN_ADDRESS,115451020001840003,"서울 금천구 독산동 184-3"
cx_e2b6e56acfe9dcb5,"럭키",도봉구,NO_MATCH,EXACT_PARCEL,113201080005950000,"서울 도봉구 도봉동 595"
cx_e2b93fad19a590c5,"동대문더퍼스트데시앙",동대문구,NO_MATCH,EXACT_PARCEL,112301060005870000,"서울 동대문구 장안동 587"
cx_e2d25a44f82dc2b6,"대우멤버스카운티201",강남구,NO_MATCH,EXACT_JIBUN_ADDRESS,116801050000330020,"서울 강남구 삼성동 33-20"
cx_e2dc43c71376bf77,"에스아이팰리스강동센텀ⅱ",강동구,NO_MATCH,EXACT_JIBUN_ADDRESS,117401050003860004,"서울 강동구 길동 386-4"
cx_e2e1085f8f046266,"신세계3차101동",강서구,NO_MATCH,EXACT_PARCEL,115001060007310000,"서울 강서구 내발산동 731"
cx_e2eb01db65fd2ddc,"동부화이트빌",송파구,NO_MATCH,EXACT_JIBUN_ADDRESS,117101080000580017,"서울 송파구 문정동 58-17"
cx_e2f683355bb410c3,"리버티하우스",용산구,NO_MATCH,EXACT_PARCEL,111701310002580000,"서울 용산구 한남동 258"
cx_e2fa482d5de3fc77,"파르네빌",광진구,NO_MATCH,EXACT_JIBUN_ADDRESS,112151030005870058,"서울 광진구 구의동 587-58"
cx_e2fac9bf0d539f6a,"서초레몬",서초구,NO_MATCH,EXACT_JIBUN_ADDRESS,116501080016000011,"서울 서초구 서초동 1600-11"
cx_e2fe31c17e3046cc,"씨밀레",서대문구,NO_MATCH,EXACT_PARCEL,114101160004680000,"서울 서대문구 창천동 468"
cx_e321c9ad38f9a320,"삼환",송파구,NO_MATCH,EXACT_PARCEL,117101070001760000,"서울 송파구 가락동 176"
cx_e32abc095c090faa,"명진(200-115)",은평구,NO_MATCH,EXACT_JIBUN_ADDRESS,113801090002000115,"서울 은평구 신사동 200-115"
cx_e342d9ef886f85e1,"은하(400-60)",강서구,NO_MATCH,EXACT_JIBUN_ADDRESS,115001030004000060,"서울 강서구 화곡동 400-60"
cx_e3445a07a86fe3f8,"상진지오벨리(548)",양천구,NO_MATCH,MULTI_RECORD_SAME_PARCEL,114701020005480000,"서울 양천구 목동 548"
cx_e3449fadfad14c9d,"현대맨션(52-27)",강북구,NO_MATCH,EXACT_JIBUN_ADDRESS,113051030000520027,"서울 강북구 수유동 52-27"
cx_e3492e1b5e4ac82d,"태경크레앙스(102동)",마포구,NO_MATCH,EXACT_JIBUN_ADDRESS,114401230004560060,"서울 마포구 망원동 456-60"
cx_e351cf181c888f4e,"에스아이팰리스강동센텀i",강동구,NO_MATCH,EXACT_JIBUN_ADDRESS,117401050003880002,"서울 강동구 길동 388-2"
cx_e369f8260fcbd921,"우성5",광진구,NO_MATCH,EXACT_JIBUN_ADDRESS,112151050005530041,"서울 광진구 자양동 553-41"
cx_e36a0b2910ddc0ab,"쌍용예가클래식",영등포구,NO_MATCH,EXACT_PARCEL,115601130005590000,"서울 영등포구 당산동3가 559"
cx_e37155382e340bb3,"대우",성동구,NO_MATCH,EXACT_PARCEL,112001120008000000,"서울 성동구 금호동4가 800"
cx_e37b7bcc6cde7b44,"현대4차저층(51~56동)",강남구,NO_MATCH,EXACT_PARCEL,116801100004620000,"서울 강남구 압구정동 462"
cx_e37f26e94d3644ef,"(717-24)함양주택",구로구,NO_MATCH,EXACT_JIBUN_ADDRESS,115301020007170024,"서울 구로구 구로동 717-24"
cx_e38cfa26ef25ce2e,"목동성삼하이츠",양천구,NO_MATCH,EXACT_JIBUN_ADDRESS,114701020004060038,"서울 양천구 목동 406-38"
cx_e391b7eac98cd99f,"대영(2동)",광진구,NO_MATCH,EXACT_JIBUN_ADDRESS,112151030002540041,"서울 광진구 구의동 254-41"
cx_e3971e01b18c9ea7,"풀내음아파트",도봉구,NO_MATCH,EXACT_JIBUN_ADDRESS,113201050000750029,"서울 도봉구 쌍문동 75-29"
cx_e3a31336d83a4237,"(739-19)",구로구,NO_MATCH,EXACT_JIBUN_ADDRESS,115301020007390019,"서울 구로구 구로동 739-19"
cx_e3a37cc8f1408d8e,"도화현대",마포구,NO_MATCH,EXACT_PARCEL,114401040005470000,"서울 마포구 도화동 547"
cx_e3ad236ee1cef9b7,"삼도(101)",양천구,NO_MATCH,EXACT_JIBUN_ADDRESS,114701030005580003,"서울 양천구 신월동 558-3"
cx_e3af1f675b0d9bf4,"이너스5차동진",강서구,NO_MATCH,EXACT_PARCEL,115001010003040000,"서울 강서구 염창동 304"
cx_e3be60e6e53b5ef5,"현대휴온",중랑구,NO_MATCH,EXACT_PARCEL,112601010015350000,"서울 중랑구 면목동 1535"
cx_e3d3576a66f21756,"금호어울림",양천구,NO_MATCH,EXACT_PARCEL,114701020009510000,"서울 양천구 목동 951"
cx_e3d39596b19dcdd4,"비에이치수반애수목원아파트",구로구,NO_MATCH,EXACT_JIBUN_ADDRESS,115301080002410002,"서울 구로구 오류동 241-2"
cx_e3dba2cb9cb5e46d,"한신주택",구로구,NO_MATCH,EXACT_JIBUN_ADDRESS,115301020007980002,"서울 구로구 구로동 798-2"
cx_e3e608302bb14d39,"신트리1",양천구,NO_MATCH,EXACT_PARCEL,114701010012590000,"서울 양천구 신정동 1259"
cx_e3eb9d7ce0354ba1,"구로아트빌라9",구로구,NO_MATCH,EXACT_JIBUN_ADDRESS,115301020008040004,"서울 구로구 구로동 804-4"
cx_e3f2cec135e4f04e,"월드메르디앙2",양천구,NO_MATCH,EXACT_PARCEL,114701020009480000,"서울 양천구 목동 948"
cx_e3f52551fdd09589,"e편한세상광진그랜드파크",광진구,NO_MATCH,EXACT_PARCEL,112151030006800000,"서울 광진구 구의동 680"
cx_e3f922b49df886ca,"청화",마포구,NO_MATCH,EXACT_JIBUN_ADDRESS,114401230004220012,"서울 마포구 망원동 422-12"
cx_e3fa303e8ed3607c,"주승보타운",성북구,NO_MATCH,EXACT_JIBUN_ADDRESS,112901130000060004,"서울 성북구 삼선동3가 6-4"
cx_e3faecb4b019c1ed,"801-14",구로구,NO_MATCH,EXACT_JIBUN_ADDRESS,115301020008010014,"서울 구로구 구로동 801-14"
cx_e3fefd32404b12e8,"대림",동대문구,NO_MATCH,EXACT_PARCEL,112301050008080000,"서울 동대문구 답십리동 808"
cx_e4049090b7766d77,"금천롯데캐슬골드파크3차",금천구,NO_MATCH,EXACT_PARCEL,115451020011550000,"서울 금천구 독산동 1155"
cx_e40550ed67cfd7d9,"연신내역트리플라102동",은평구,NO_MATCH,EXACT_JIBUN_ADDRESS,113801030004860013,"서울 은평구 불광동 486-13"
cx_e405867b203da38e,"스카이캐슬",강북구,NO_MATCH,EXACT_JIBUN_ADDRESS,113051020004460059,"서울 강북구 번동 446-59"
cx_e40f099ac741109c,"서초블레스",서초구,NO_MATCH,EXACT_JIBUN_ADDRESS,116501080015320010,"서울 서초구 서초동 1532-10"
cx_e413130f673304ee,"귀빈",은평구,NO_MATCH,EXACT_JIBUN_ADDRESS,113801080000520026,"서울 은평구 역촌동 52-26"
cx_e413687d200c03d1,"대신",양천구,NO_MATCH,EXACT_JIBUN_ADDRESS,114701030004810009,"서울 양천구 신월동 481-9"
cx_e41ed7f482903b8e,"역삼동그린비",강남구,NO_MATCH,EXACT_JIBUN_ADDRESS,116801010006560032,"서울 강남구 역삼동 656-32"
cx_e4201302ccf734e5,"동일씨티빌",도봉구,NO_MATCH,EXACT_JIBUN_ADDRESS,113201050000190020,"서울 도봉구 쌍문동 19-20"
cx_e423a15e60abbc04,"청담대우멤버스카운티12차",강남구,NO_MATCH,EXACT_JIBUN_ADDRESS,116801040001100011,"서울 강남구 청담동 110-11"
cx_e424df03734c820d,"메이저(474-21)",강동구,NO_MATCH,EXACT_JIBUN_ADDRESS,117401070004740021,"서울 강동구 암사동 474-21"
cx_e4333c9fbdc8780c,"오로라빌",서초구,NO_MATCH,EXACT_JIBUN_ADDRESS,116501080015230009,"서울 서초구 서초동 1523-9"
cx_e43f6525ccdb8a91,"노블씨티",서초구,NO_MATCH,EXACT_JIBUN_ADDRESS,116501010008020008,"서울 서초구 방배동 802-8"
cx_e442b9c6299e5424,"현대썬앤빌청계",동대문구,NO_MATCH,EXACT_JIBUN_ADDRESS,112301050005300015,"서울 동대문구 답십리동 530-15"
cx_e44c273465ddd76c,"밀레니엄",종로구,NO_MATCH,EXACT_JIBUN_ADDRESS,111101830001790005,"서울 종로구 평창동 179-5"
cx_e44efa2c3d30aff2,"문래모아미래도",영등포구,NO_MATCH,EXACT_PARCEL,115601230000670000,"서울 영등포구 문래동5가 67"
cx_e450b05dfa416ab2,"삼보힐하우스",성북구,NO_MATCH,EXACT_JIBUN_ADDRESS,112901070001030020,"서울 성북구 동소문동4가 103-20"
cx_e456245d1a728a8d,"미래하임(아파트)",은평구,NO_MATCH,EXACT_JIBUN_ADDRESS,113801090002290024,"서울 은평구 신사동 229-24"
cx_e462fccb876ed003,"힐스테이트녹번역",은평구,NO_MATCH,EXACT_PARCEL,113801070007700000,"서울 은평구 응암동 770"
cx_e464f6e9c94aa093,"대성유니트",중랑구,NO_MATCH,EXACT_PARCEL,112601060008030000,"서울 중랑구 신내동 803"
cx_e468089bb9d2f56b,"은빛1단지",노원구,NO_MATCH,EXACT_PARCEL,113501050012550000,"서울 노원구 상계동 1255"
cx_e47102400fbc8ec6,"한남더힐",용산구,NO_MATCH,EXACT_PARCEL,111701310008100000,"서울 용산구 한남동 810"
cx_e47c94ecfe91babb,"강남센트럴아이파크",강남구,NO_MATCH,EXACT_PARCEL,116801010009020000,"서울 강남구 역삼동 902"
cx_e47f9f05481fcd5a,"정릉동푸른",성북구,NO_MATCH,EXACT_JIBUN_ADDRESS,112901330007670002,"서울 성북구 정릉동 767-2"
cx_e4840b507a96048e,"삼웅아파트2동",성동구,NO_MATCH,EXACT_JIBUN_ADDRESS,112001050007780002,"서울 성동구 마장동 778-2"
cx_e484c4f363a38acc,"신대방",동작구,NO_MATCH,EXACT_PARCEL,115901090007050000,"서울 동작구 신대방동 705"
cx_e492fe396a00e5ce,"싸이",서대문구,NO_MATCH,EXACT_JIBUN_ADDRESS,114101170001040003,"서울 서대문구 연희동 104-3"
cx_e4948055a0651b3a,"예촌그린",관악구,NO_MATCH,EXACT_JIBUN_ADDRESS,116201030010720046,"서울 관악구 남현동 1072-46"
cx_e4965151e4e0c054,"청우아트빌리지(738-39)",구로구,NO_MATCH,EXACT_JIBUN_ADDRESS,115301020007380039,"서울 구로구 구로동 738-39"
cx_e49e63394c5b7aa8,"구의강변우성아파트",광진구,NO_MATCH,EXACT_JIBUN_ADDRESS,112151030005460007,"서울 광진구 구의동 546-7"
cx_e4be9bbd5773af16,"예일",금천구,NO_MATCH,EXACT_JIBUN_ADDRESS,115451030009200035,"서울 금천구 시흥동 920-35"
cx_e4c82e75dd077398,"신세계드림빌1",은평구,NO_MATCH,EXACT_JIBUN_ADDRESS,113801060001950014,"서울 은평구 대조동 195-14"
cx_e4c8d26cb29f1c96,"삼능스페이스향",노원구,NO_MATCH,EXACT_JIBUN_ADDRESS,113501020003800001,"서울 노원구 월계동 380-1"
cx_e4ce7def8d9a7666,"삼환나띠르빌(1002-8)",서초구,NO_MATCH,EXACT_JIBUN_ADDRESS,116501010010020008,"서울 서초구 방배동 1002-8"
cx_e4e17a588144eab5,"한솔e(b동)",중랑구,NO_MATCH,EXACT_JIBUN_ADDRESS,112601030000190003,"서울 중랑구 중화동 19-3"
cx_e4e80101740259db,"미성맨션",송파구,NO_MATCH,EXACT_PARCEL,117101040001610000,"서울 송파구 송파동 161"
cx_e518568e2b2cff36,"지오빌",강서구,NO_MATCH,EXACT_PARCEL,115001010000570000,"서울 강서구 염창동 57"
cx_e5220fb89dd0ef0e,"노블레스(249-12)",마포구,NO_MATCH,EXACT_JIBUN_ADDRESS,114401240002490012,"서울 마포구 연남동 249-12"
cx_e52673f2331f7439,"인택스빌3차",송파구,NO_MATCH,EXACT_JIBUN_ADDRESS,117101110001860012,"서울 송파구 방이동 186-12"
cx_e526d041d7653bf9,"조한",서대문구,NO_MATCH,EXACT_PARCEL,114101110004580000,"서울 서대문구 홍제동 458"
cx_e52acab07212d282,"남광아파트",노원구,NO_MATCH,EXACT_JIBUN_ADDRESS,113501030006840022,"서울 노원구 공릉동 684-22"
cx_e52b39eb5c4260eb,"세원아파트",송파구,NO_MATCH,EXACT_JIBUN_ADDRESS,117101110001690002,"서울 송파구 방이동 169-2"
cx_e53c8233b277844b,"센트레",마포구,NO_MATCH,EXACT_JIBUN_ADDRESS,114401200004530015,"서울 마포구 서교동 453-15"
cx_e544c1cf6d4f05ee,"성진파크뷰아파트",도봉구,NO_MATCH,EXACT_PARCEL,113201060007410000,"서울 도봉구 방학동 741"
cx_e54c18c5b85e5408,"래미안아트리치",성북구,NO_MATCH,MULTI_RECORD_SAME_PARCEL,112901390004100000,"서울 성북구 석관동 410"
cx_e54cf905b39a8f23,"거상홈타운801동",금천구,NO_MATCH,EXACT_JIBUN_ADDRESS,115451030009490018,"서울 금천구 시흥동 949-18"
cx_e5517343030ff322,"신양",관악구,NO_MATCH,EXACT_JIBUN_ADDRESS,116201010015110029,"서울 관악구 봉천동 1511-29"
cx_e55711b8af85364c,"정우아파트(570-11)",강서구,NO_MATCH,EXACT_JIBUN_ADDRESS,115001020005700011,"서울 강서구 등촌동 570-11"
cx_e55cffa766bf229f,"응암동금호",은평구,NO_MATCH,EXACT_PARCEL,113801070007390000,"서울 은평구 응암동 739"
cx_e55ec1a141c6469f,"크로바맨션",송파구,NO_MATCH,EXACT_JIBUN_ADDRESS,117101080001100007,"서울 송파구 문정동 110-7"
cx_e564621c74b2cf0e,"대림(2차)",성동구,NO_MATCH,EXACT_PARCEL,112001080000970000,"서울 성동구 응봉동 97"
cx_e5723fa1d05ad372,"대도훼미리",금천구,NO_MATCH,EXACT_JIBUN_ADDRESS,115451030009890011,"서울 금천구 시흥동 989-11"
cx_e57c8e5fa6d1ec9f,"상지리츠빌(127-16)",강남구,NO_MATCH,EXACT_JIBUN_ADDRESS,116801040001270016,"서울 강남구 청담동 127-16"
cx_e57f51482a35cbd2,"서울숲한양현대",성동구,NO_MATCH,EXACT_PARCEL,112001140007070000,"서울 성동구 성수동1가 707"
cx_e585750081714367,"건영2",노원구,NO_MATCH,EXACT_JIBUN_ADDRESS,113501060005150002,"서울 노원구 중계동 515-2"
cx_e58a5b91336f0753,"두산위브트레지움2차",동작구,NO_MATCH,EXACT_PARCEL,115901020005350000,"서울 동작구 상도동 535"
cx_e58b1edd0782c7ed,"예지인",강남구,NO_MATCH,EXACT_JIBUN_ADDRESS,116801010008280011,"서울 강남구 역삼동 828-11"
cx_e5a5787b911796ba,"비젼아파트101동",동대문구,NO_MATCH,EXACT_JIBUN_ADDRESS,112301060004550001,"서울 동대문구 장안동 455-1"
cx_e5a6333db3345830,"경성아파트",구로구,NO_MATCH,EXACT_JIBUN_ADDRESS,115301020007790064,"서울 구로구 구로동 779-64"
cx_e5c6197c396d1329,"쎄비앙102동",강남구,NO_MATCH,EXACT_JIBUN_ADDRESS,116801010007780005,"서울 강남구 역삼동 778-5"
cx_e5cfdf7da45a0531,"탑건진선미",마포구,NO_MATCH,EXACT_PARCEL,114401230005060000,"서울 마포구 망원동 506"
cx_e5daad9dbfaae264,"진성그린",동작구,NO_MATCH,EXACT_JIBUN_ADDRESS,115901020001260031,"서울 동작구 상도동 126-31"
cx_e5f1361e51fd52d7,"서울숲삼부아파트",성동구,NO_MATCH,EXACT_PARCEL,112001070001470000,"서울 성동구 행당동 147"
cx_e5fa20065f223af8,"중앙하이츠103동",마포구,NO_MATCH,EXACT_JIBUN_ADDRESS,114401140000420009,"서울 마포구 창전동 42-9"
cx_e606a5e223a57fc3,"쏠레뉴",서초구,NO_MATCH,EXACT_JIBUN_ADDRESS,116501070000530002,"서울 서초구 반포동 53-2"
cx_e606c79605667345,"방배cj나인빌1차",서초구,NO_MATCH,EXACT_JIBUN_ADDRESS,116501010008890005,"서울 서초구 방배동 889-5"
cx_e614959cfc2d3b37,"서리풀e편한세상",서초구,NO_MATCH,EXACT_JIBUN_ADDRESS,116501010009060013,"서울 서초구 방배동 906-13"
cx_e63f9c98095da427,"경보그레이스힐",강동구,NO_MATCH,EXACT_PARCEL,117401080005960000,"서울 강동구 성내동 596"
cx_e63fde7c7b0d9dea,"네스빌(728-10)",강남구,NO_MATCH,EXACT_JIBUN_ADDRESS,116801010007280010,"서울 강남구 역삼동 728-10"
cx_e643887f500daff4,"은일로즈힐",양천구,NO_MATCH,EXACT_JIBUN_ADDRESS,114701030010030004,"서울 양천구 신월동 1003-4"
cx_e6523347808fd9f8,"가람",강남구,NO_MATCH,EXACT_PARCEL,116801140007350000,"서울 강남구 일원동 735"
cx_e654b9f2c2d35f51,"쌍용플래티넘",강남구,NO_MATCH,MULTI_RECORD_SAME_PARCEL,116801050001170000,"서울 강남구 삼성동 117"
cx_e65532a5b3d19cb0,"펠리시티",은평구,NO_MATCH,EXACT_JIBUN_ADDRESS,113801070001170024,"서울 은평구 응암동 117-24"
cx_e65bbfd743625d23,"파크뷰아파트",동작구,NO_MATCH,EXACT_JIBUN_ADDRESS,115901020002830068,"서울 동작구 상도동 283-68"
cx_e66062833b1ddded,"롯데캐슬",중구,NO_MATCH,EXACT_PARCEL,111401650025450000,"서울 중구 황학동 2545"
cx_e66293cc80e9fef4,"요진",서대문구,NO_MATCH,EXACT_PARCEL,114101190001500000,"서울 서대문구 북가좌동 150"
cx_e6775a7c6d5b5f8f,"다우하임더프라임아파트",강서구,NO_MATCH,EXACT_JIBUN_ADDRESS,115001090004500001,"서울 강서구 방화동 450-1"
cx_e681c19fd777f039,"훼미리하우스138",영등포구,NO_MATCH,EXACT_JIBUN_ADDRESS,115601170001210108,"서울 영등포구 당산동 121-108"
cx_e688b29376a6db57,"목동태진드림피아",양천구,NO_MATCH,EXACT_JIBUN_ADDRESS,114701020007550002,"서울 양천구 목동 755-2"
cx_e68d0b0d5369d3a3,"금호(1차)",관악구,NO_MATCH,EXACT_PARCEL,116201020017050000,"서울 관악구 신림동 1705"
cx_e6a7b29bf43c8d4e,"(793-24)",구로구,NO_MATCH,EXACT_JIBUN_ADDRESS,115301020007930024,"서울 구로구 구로동 793-24"
cx_e6aacfa52f89bab3,"삼익4단지아파트",노원구,NO_MATCH,EXACT_PARCEL,113501030007140000,"서울 노원구 공릉동 714"
cx_e6b04879589ae859,"중앙하이츠아쿠아",노원구,NO_MATCH,MULTI_RECORD_SAME_PARCEL,113501060005140000,"서울 노원구 중계동 514"
cx_e6b86a5dee3d43ac,"고려아파트(c동)",강동구,NO_MATCH,EXACT_JIBUN_ADDRESS,117401090000220011,"서울 강동구 천호동 22-11"
cx_e6ce88c8c5cfcb3f,"한일퍼스트빌(415-37)",구로구,NO_MATCH,EXACT_JIBUN_ADDRESS,115301020004150037,"서울 구로구 구로동 415-37"
cx_e6d61ce12cdff355,"래미안신사",강남구,NO_MATCH,EXACT_JIBUN_ADDRESS,116801070005060009,"서울 강남구 신사동 506-9"
cx_e6d7e9592fa85488,"한신진일빌라트",서초구,NO_MATCH,MULTI_RECORD_SAME_PARCEL,116501060000610000,"서울 서초구 잠원동 61"
cx_e6de4c5bf2f84706,"압구정하이츠파크",강남구,NO_MATCH,EXACT_PARCEL,116801070006320000,"서울 강남구 신사동 632"
cx_e6decadaa8f8a840,"로쟌뷰",송파구,NO_MATCH,EXACT_JIBUN_ADDRESS,117101050000010001,"서울 송파구 석촌동 1-1"
cx_e6e664439233e8d5,"삼성동힐스테이트1단지",강남구,NO_MATCH,EXACT_JIBUN_ADDRESS,116801050000160002,"서울 강남구 삼성동 16-2"
cx_e6f160c092c426cb,"코트빌",서초구,NO_MATCH,EXACT_JIBUN_ADDRESS,116501010008040009,"서울 서초구 방배동 804-9"
cx_e6f2cbdd5db28648,"극동늘푸른",양천구,NO_MATCH,EXACT_JIBUN_ADDRESS,114701020007520001,"서울 양천구 목동 752-1"
cx_e6ffd72cf3a317b1,"진성101동",강서구,NO_MATCH,EXACT_JIBUN_ADDRESS,115001030011330007,"서울 강서구 화곡동 1133-7"
cx_e6ffee1c5807a307,"서희스타힐스",관악구,NO_MATCH,EXACT_PARCEL,116201010017290000,"서울 관악구 봉천동 1729"
cx_e7048e0c0487f93a,"다원",은평구,NO_MATCH,EXACT_JIBUN_ADDRESS,113801070001220007,"서울 은평구 응암동 122-7"
cx_e7066cfdfbdba775,"아셈",강남구,NO_MATCH,EXACT_JIBUN_ADDRESS,116801050001080001,"서울 강남구 삼성동 108-1"
cx_e70b71537b5d4935,"우성5차에비뉴",동대문구,NO_MATCH,EXACT_PARCEL,112301060005830000,"서울 동대문구 장안동 583"
cx_e70fb244c957c9f9,"더클래시",마포구,NO_MATCH,EXACT_PARCEL,114401010008040000,"서울 마포구 아현동 804"
cx_e7121db9493dcf02,"은천1",관악구,NO_MATCH,MULTI_RECORD_SAME_PARCEL,116201010017070000,"서울 관악구 봉천동 1707"
cx_e71426425d9b8e3d,"방배아트e편한세상104",서초구,NO_MATCH,EXACT_JIBUN_ADDRESS,116501010004860001,"서울 서초구 방배동 486-1"
cx_e71cb21e5f6fd02d,"프라임하우스(342-44)",강서구,NO_MATCH,EXACT_JIBUN_ADDRESS,115001030003420044,"서울 강서구 화곡동 342-44"
cx_e720f740872b2b58,"(372-66)",중구,NO_MATCH,EXACT_JIBUN_ADDRESS,111401620003720066,"서울 중구 신당동 372-66"
cx_e7479f6e57f7e516,"성우아파트",동작구,NO_MATCH,EXACT_JIBUN_ADDRESS,115901020003800001,"서울 동작구 상도동 380-1"
cx_e7495e75ef0ce6f9,"논현인텔(9-2)",강남구,NO_MATCH,NO_MATCH,116801080000090002,"서울 강남구 논현동 9-2"
cx_e75c21d1cd81f8ea,"청담대우로얄카운티5차",강남구,NO_MATCH,EXACT_JIBUN_ADDRESS,116801040000590013,"서울 강남구 청담동 59-13"
cx_e75c6000e523d23b,"라이프콤비",영등포구,NO_MATCH,EXACT_JIBUN_ADDRESS,115601100000610004,"서울 영등포구 여의도동 61-4"
cx_e767f08e73a7d76c,"정우아파트",강서구,NO_MATCH,EXACT_JIBUN_ADDRESS,115001020005700010,"서울 강서구 등촌동 570-10"
cx_e76999d5d5dd431d,"신공덕e편한세상",마포구,NO_MATCH,EXACT_PARCEL,114401030001680000,"서울 마포구 신공덕동 168"
cx_e76cc2bc2a433e61,"벽산블루밍2단지",양천구,NO_MATCH,EXACT_PARCEL,114701030010230000,"서울 양천구 신월동 1023"
cx_e77263cb9f49c240,"뉴서울",관악구,NO_MATCH,EXACT_PARCEL,116201020007390000,"서울 관악구 신림동 739"
cx_e773db27a4c6176e,"신대방타워",동작구,NO_MATCH,EXACT_JIBUN_ADDRESS,115901080003930071,"서울 동작구 대방동 393-71"
cx_e7772fddc24313c1,"서초1차e-편한세상",서초구,NO_MATCH,EXACT_JIBUN_ADDRESS,116501080014870063,"서울 서초구 서초동 1487-63"
cx_e7828051499d381c,"로얄카운티-3",용산구,NO_MATCH,EXACT_JIBUN_ADDRESS,111701120000170066,"서울 용산구 원효로1가 17-66"
cx_e7835b205132224e,"현대5",광진구,NO_MATCH,EXACT_JIBUN_ADDRESS,112151040005540007,"서울 광진구 광장동 554-7"
cx_e78da3787d6d7f92,"대림(1차)",성동구,NO_MATCH,EXACT_PARCEL,112001080001000000,"서울 성동구 응봉동 100"
cx_e7905775a3aa91ca,"메이저",강동구,NO_MATCH,EXACT_JIBUN_ADDRESS,117401080004290006,"서울 강동구 성내동 429-6"
cx_e794e1df9091d8cb,"남성골든빌a동b동",동작구,NO_MATCH,EXACT_JIBUN_ADDRESS,115901070002120003,"서울 동작구 사당동 212-3"
cx_e798ae3b7ebb158f,"별빛고운",종로구,NO_MATCH,EXACT_JIBUN_ADDRESS,111101840002350002,"서울 종로구 부암동 235-2"
cx_e79f34370b5b9973,"에메랄드101동",관악구,NO_MATCH,EXACT_JIBUN_ADDRESS,116201010000410253,"서울 관악구 봉천동 41-253"
cx_e7a58c5a5a63eb30,"창대캐슬",강동구,NO_MATCH,EXACT_JIBUN_ADDRESS,117401090001660106,"서울 강동구 천호동 166-106"
