complex_id,pnu,sido_code
cx_c60bdf5861e726e3,2717010100102200001,27
cx_c611dab35652635b,5213014100108290001,52
cx_c61ee6fbaf79fa33,5013010600102990001,50
cx_c62b8831c7e3a85c,4723025026100180002,47
cx_c62c4150e9f81f25,1224010400100610002,12
cx_c646b2eed34b728f,3023012600100220002,30
cx_c649e1ac761eb42b,5271033024106450000,52
cx_c64e4e579cc990cc,2824510300104430002,28
cx_c6548abe0ce99f5b,3017010400106830000,30
cx_c673024e72810923,5011012900108110000,50
cx_c673082c2e157cc4,4817013700102960000,48
cx_c685a53d54744242,3020012000108740000,30
cx_c68aa01c224de505,1224012000112200003,12
cx_c6a10e3e3a1450b0,2820010300110370000,28
cx_c6a213702be25834,3611011000101510042,36
cx_c6aecc4fdc285433,2717010300106330029,27
cx_c6b04a139f674c60,1233010100104250002,12
cx_c6bd0670663cef7f,1233011200101520005,12
cx_c6ca09bae61f9abb,1279025036110050000,12
cx_c6d23a510f2d5bd9,2820011000106000001,28
cx_c6d53d08bdb1a507,2717010900114010000,27
cx_c6dc37f7ebbf0398,3114010100115380000,31
cx_c6dcf90a4bd623d7,4477025026103030007,44
cx_c6e5cbb4209c38a5,2815510300127080008,28
cx_c6ee69655fa70033,3017010800104180000,30
cx_c700317fd74078d1,1227011300105060000,12
cx_c700ed771387b17a,5115010100110430000,51
cx_c708cab08bb33a94,5113011100108180000,51
cx_c71bf7a7d4b04a29,2823710300103110126,28
cx_c71c3587aaec2bb8,3017011400107690002,30
cx_c720fd399ce1e361,4817012600103920000,48
cx_c72c0e3ed7ce9e23,5211113300107120001,52
cx_c73164cb2e56cbb6,4873025021104480000,48
cx_c736b25aeeb1b86a,3114010100115510000,31
cx_c736c938a6e63b9d,1211015800107660000,12
cx_c73992e4f5149f1b,5111012300110430000,51
cx_c73f5c85f7c2d317,4476025028100410000,44
cx_c73f6fe5a1b2decc,4415011900106190000,44
cx_c752cf7c2ed8ba31,4825033024102310001,48
cx_c769260677c59a46,2818510600100330001,28
cx_c771d5dee1204a0b,4311325030106210004,43
cx_c7771c423c558020,4413111600109050000,44
cx_c77eb108a263ba15,5211312200101970002,52
cx_c79827662fd48105,4477025023102780002,44
cx_c7a26605d578ab42,2829010400110990003,28
cx_c7bab1296ed2a6dd,4825012500108000003,48
cx_c7bc92bbf375319c,3114010400118740000,31
cx_c7c61bdfb8b5a88b,5211113300108890007,52
cx_c7c9275e85374d2c,4480025031102850078,44
cx_c7d41d9b5431b849,5123010600101450000,51
cx_c7d6baf9872b27a0,1227011100106790000,12
cx_c7dcfd03ac471ecf,5111012400107270002,51
cx_c7e4dceee9594aa0,2824510100106770000,28
cx_c7e78076edd3bc9d,1213012000109280000,12
cx_c7fe6f215de5a221,2714010100102350001,27
cx_c8052b929c318297,1227011500110430000,12
cx_c8080fdba4bd2252,4420010300101340001,44
cx_c81134026d1b0727,4413310800118110000,44
cx_c819cd9e903b1b8c,4482525021104130001,44
cx_c82a684cf7e8d6a5,3611011500103780004,36
cx_c8318124a06d04a8,3611025030101670000,36
cx_c83b4982b75711a4,2827510200109940000,28
cx_c84e0bdf6810eda9,1213011700108570000,12
cx_c850a1f75a565cad,4413111400105780000,44
cx_c8513de0b87fe751,5214012500104280002,52
cx_c852c57f5caff2cb,1213013100103520002,12
cx_c860929662155b22,5213014400101550010,52
cx_c86a834e73f2fee1,1233010800106120000,12
cx_c86a8d022a3c2be5,4825012900103330006,48
cx_c86f40ba47ff4575,3020011500104640000,30
cx_c871471e00ca5324,3120010800109400006,31
cx_c87cd4a194c38258,4415011900106710000,44
cx_c8844d3c74e4d562,3023010100106350001,30
cx_c88611c552c87bb0,4817025023111390001,48
cx_c88eaa4154df824b,3017010800104260001,30
cx_c89dfc18d7c92b3f,4413310700106570000,44
cx_c8a2d288ba08b237,1219010700102850005,12
cx_c8d0fc7f2869a33b,2818510600101910004,28
cx_c8d5613044d75deb,5211312200101930003,52
cx_c8e82960b347f58a,4822010800103600000,48
cx_c8e8a09104510e8b,2671025321104750000,26
cx_c8e8abb99a3004a1,1227011500104690005,12
cx_c8fa258a4d408ada,1233011900113040000,12
cx_c8fa98701847a240,5211312100108710000,52
cx_c9097b53d117788f,4831010500103700001,48
cx_c909e8c417811958,4313011900105080039,43
cx_c90c433ca1abae18,5011011700161420013,50
cx_c90cdd1f2877dd93,4812511800103210000,48
cx_c91b8c3023ab3f83,4427010100110960000,44
cx_c92196ef9ed857e0,1224011900109280002,12
cx_c92775fad64d0744,1230010700114740000,12
cx_c92cd90887b8bbc1,2717010100101970002,27
cx_c92fa1153996caa1,3020012100106880000,30
cx_c931b1f487e1513e,4833012000112200000,48
cx_c94f32dd8202876f,2823710500104540004,28
cx_c95ade2c2238d916,2820011000106020001,28
cx_c96b56b070ea95f8,5214011400101110001,52
cx_c980e3ef51bdbe3b,5211313100112900002,52
cx_c98c79d4c63ff1af,5218010300101100000,52
cx_c98f23cc8a13de81,4415012100102590000,44
cx_c9b04fb51ce5509f,3114010800109120000,31
cx_c9d8e10ecde786ea,1230010500100140002,12
cx_c9e145ae802f4091,2829010400110270003,28
cx_c9f4b18bbb06281a,1227011000106040000,12
cx_c9f67f55da3b77c6,1233010700107820000,12
cx_ca06dd36141a6a59,4812312300100330008,48
cx_ca1514a8471703eb,5213014400108330001,52
cx_ca1926675f72f5f1,5175025024105050011,51
cx_ca1f717871cae420,2817710500116140000,28
cx_ca32155ca30e7f3e,3611010300106640102,36
cx_ca353b24be474bfe,4711311800100130003,47
cx_ca38abff57ca9bbc,4817010300102330000,48
cx_ca469ff82eda522c,1224012800110480000,12
cx_ca4998c36085e0f7,4375025330110520000,43
cx_ca4ca7aafa4545a1,4817012900102690013,48
cx_ca52e35e577709dd,3017011100103380001,30
cx_ca65715acac242d1,4480025625109470002,44
cx_ca663648a759b0fa,4729025326101260006,47
cx_ca68feadf859b881,2815510300127080001,28
cx_ca73215bee3e96df,5113011200110370002,51
cx_ca88714fe6c9da83,3014011600101410000,30
cx_ca8b8b0c0b8ea759,4413310200114350000,44
cx_ca907eee2b9c04a4,4425010100100760001,44
cx_caa5abfe9764664c,1215010900108120000,12
cx_caabf29618d9a219,5211313900107790000,52
cx_cabd4e9d4ce3f917,5119010100108480000,51
cx_cac532cf5b50977a,4713012400102730001,47
cx_cad61fb4c06ed3e2,3017011600111370000,30
cx_cae059cc66772d32,1219010600119120000,12
cx_cae8eeb18c9fdc89,1230013100103390000,12
cx_caeab27b552e35e9,5113010700117210000,51
cx_caed1ec96c132dc0,2614012400101230015,26
cx_caf1a21c46db564c,3114010200102680000,31
cx_caf4dc9d251b06e1,1230012800103550000,12
cx_caf53b3e7a317477,5211312200112960000,52
cx_caf7d3c0bfac82ce,2711010300100880000,27
cx_cb137bf61ff3ab26,4711312100113500000,47
cx_cb22f2458ee57268,3017010400105840000,30
cx_cb234d311db15bf6,4313011800117590000,43
cx_cb42667c6d32f05e,4723010200101160000,47
cx_cb427ffd4131ce68,5211312100106050004,52
cx_cb51d3f2623c7d8d,4421011000100740001,44
cx_cb56ab68491f57da,3114010800104620001,31
cx_cb5ef54bfc2bfd6f,3011011400104520001,30
cx_cb654c1dbc1754f7,4427010100102830000,44
cx_cb68e06a205115bf,2635010500105870001,26
cx_cb72950088a85ef8,2824510200109540030,28
cx_cb7905ca0cb1c100,3017011600109840000,30
cx_cb8186fd29ee3a25,4420011300105760001,44
cx_cb8484d0e610fda8,5271025324108640005,52
cx_cb8e27c338eccc5f,1224013000102400010,12
cx_cb8f71fd9b82ec56,4825012800100610001,48
cx_cb92cad5a8140e10,5221010200106050000,52
cx_cb932e183ae880a4,5213013400107690004,52
cx_cba756d0aa3c127e,4817012600108970000,48
cx_cbb13d6810084ff7,4471039023107120008,44
cx_cbb23da43ab5e0c0,4420011300106250000,44
cx_cbb3617042736899,2818510400104550000,28
cx_cbbb3ee88ab3b54e,1227010400102840000,12
cx_cbbf90e6e6cc6b4a,4822011600103520000,48
cx_cbc63c434fc245dd,4375037027110910000,43
cx_cbca8521fdb3ec76,3011010200103530000,30
cx_cbd04b88d80d33b7,4423010900111050000,44
cx_cbd8a776e32ddacc,4874025321108170001,48
cx_cbdd1495c90f6254,4812310500103550000,48
cx_cbdda292fb0bd33f,4413325333104670000,44
cx_cbea4300c23decfb,1233012700110230000,12
cx_cbecf00f748ac84c,4482525033102810001,44
cx_cbeeb40afe422926,1213013100104270000,12
cx_cbfd9fb5202799bd,3017011600109990000,30
cx_cc15021f30820138,3014010200101590005,30
cx_cc20eb6c0ade9751,3017011200111190000,30
cx_cc2255a91f259b52,4812310300103910010,48
cx_cc26b4868658d778,4421010200112740000,44
cx_cc28761db3c19b19,4481025025100950001,44
cx_cc2a1f86bcbfe5e2,4377025322103400007,43
cx_cc2e553e08180d18,5111012500100220002,51
cx_cc301d1f8aec30ba,1233011500107640005,12
cx_cc3107c6b0adab6c,2823710500102210007,28
cx_cc3619e62d1afbd3,2632010200115540004,26
cx_cc5788d6f215f87c,5115011000119820000,51
cx_cc68cc7c9c066eaa,5115012100107110000,51
cx_cc77f513423c50be,4812310600106010001,48
cx_cc790f94d399066b,1215031022119650000,12
cx_cc7cce2e07b7f2d2,2820011000105770000,28
cx_cc864ae8fe11207d,5121010300104680019,51
cx_cc882e2f2f8d0f62,4729010500102920000,47
cx_cc8c12a61f7e1464,3017010600100530001,30
cx_cc9dd307a72e6e08,4825012500111650001,48
cx_cca2e6d54037f7ef,1227011400100620027,12
cx_ccadb370f6d91f3f,3114010800109370000,31
cx_cccf5d1346c7991c,1224012800110580000,12
cx_ccd7bfdbaa4dd4f2,1215031022120390000,12
cx_ccde7a69df2e55c4,5013011600101920000,50
cx_cce1a8134b6a12ef,3014011300101750000,30
cx_cced3f0ed3c0d618,3611010700107280000,36
cx_ccf85c42a4989695,4812725028105050001,48
cx_cd30bbf96e98bf0c,4711125629108590021,47
cx_cd435670a02a3363,4713037026110200002,47
cx_cd465621ac92486e,5011013000117890002,50
cx_cd4b6b24336cae8a,4420033026108840000,44
cx_cd5422ac66a7be40,4882025022102170004,48
cx_cd65fd6ccf5004f6,4783034034100530000,47
cx_cd670ba79af0b3d3,2829010900106330001,28
cx_cd672d91ccbe880a,5211113300109410000,52
cx_cd68f5c1c2090d81,4831010900109780010,48
cx_cd7111dd64249207,5211311600107920000,52
cx_cd81991df05ddf21,3611010800122020005,36
cx_cd8ea1f2ecdc3969,4421034029109200000,44
cx_cd91374eeba8055c,4817010200101560001,48
cx_cd946190369813bd,1224012800107050001,12
cx_cd947a8d2c52d1f8,3011013600101900001,30
cx_cd9681dd7f67ad0c,3120010500104760004,31
cx_cd97b16146e999e0,4313010500103970000,43
cx_cda379805ba636c8,4311311300122200000,43
cx_cdb8c53530976675,2817710500112500000,28
cx_cdbe82ef051119ab,2823710700105000001,28
cx_cdcede11cc08e67a,4482535021102380000,44
cx_cddc226ecb250caa,4825011900101890000,48
cx_cddef9d7c6a20bac,5117010100110770002,51
cx_cdea6570999f43fb,4824010900109250000,48
cx_ce12081ba71aca1f,4477031030103140004,44
cx_ce16a8c28ab12d96,4785036034100740010,47
cx_ce1762211cd0f5b6,5111012000109100000,51
cx_ce1cc52571cf5295,1213013700108820000,12
cx_ce2944cd5d9f7260,2823710400102000000,28
cx_ce33104216225c7c,4421036021111290000,44
cx_ce4f4ae08d80cbf3,5011013100105500000,50
cx_ce5038bcd2b6accc,4377025029101490000,43
cx_ce56dc2bd2c96ce4,4825013200108460000,48
cx_ce5d49b2133c4e36,5211113700103060008,52
cx_ce6eff312d962d11,5213014400100450007,52
cx_ce783bc82e1d538d,2871025025111000000,28
cx_ce7c93b345994888,5111031022107850000,51
cx_ce81578aee7f06eb,4825013100113700000,48
cx_ce844079e40da3b9,3114010800105700001,31
cx_ce90c0ebe39ab789,3114010600101820001,31
cx_ce9298c69b3bfaa2,2820010500105370000,28
cx_cea99f69053141a2,2629010900103100001,26
cx_ceb6d472f0f49e4a,2829010400110670001,28
cx_ceb79756141f49c1,3020012000110310000,30
cx_cebbe138fd81107a,4413310200112920000,44
cx_cec587fcbc56f447,4313010700110670000,43
cx_cec7786e9a6af829,3017010500102250009,30
cx_cec9c05d3a8f6611,3114010400114010015,31
cx_ced2b3575d6d2810,5113011200109710008,51
cx_cef72fbfe18d7670,3023012600101410028,30
cx_cef8c065bce5a08c,1224010600100960001,12
cx_cf01f2d82b4d6c6e,2824510300108550002,28
cx_cf0ca8018e7698f2,3611011100106920000,36
cx_cf112b47953b54e3,4413111800106720000,44
cx_cf1bc52e5294ca74,3014011500103190001,30
cx_cf1e99e6eff71558,4723025021104100000,47
cx_cf203e5364454be8,3111011600101810000,31
cx_cf241e63d288f879,2818510600103960001,28
cx_cf27f944f07575eb,2818510100106450001,28
cx_cf2aff510f671a55,5211112900109620002,52
cx_cf3096ced8a75085,2632010400103570012,26
cx_cf30fdaa7ae74a6f,4427037022100750003,44
cx_cf335f92f7d273c8,1227010500104610001,12
cx_cf340ad21c83b2d5,4481025025107110000,44
cx_cf3b4d84b03a814c,2723011200100720002,27
cx_cf3be55d1c0ed759,1230012800106870000,12
cx_cf545275e78e4363,5011011600118900000,50
cx_cf5fdfa364bf5b2e,3171025331104010000,31
cx_cf6df02e1cabb839,2820011000106000009,28
cx_cf7fbdd4b6c7fbfa,4825010100111170000,48
cx_cf8510b35c9dd9f2,4420025324117250000,44
cx_cf888af6b094e9ee,1280025326116690001,12
cx_cf908d6d6a7c899d,4719012900105280000,47
cx_cf9be1279e6de801,1211015800108460000,12
cx_cf9e3e745d6f5a6e,2815510100118710001,28
cx_cfb574db8f93cb7a,1211010200118370000,12
cx_cfb66497c6e24382,4477025322103850000,44
cx_cfd0eb7dc45d3b1a,2647010100108900001,26
cx_cfd54482886046d8,1230012700108190002,12
cx_cfe9d97d39c2e0b9,4713025332118850000,47
cx_cfeb4fc09f275574,3114010400118770000,31
cx_cff323560a08f66d,4311332021102470001,43
cx_cffeec5985b31c1d,1227011400105560001,12
cx_cfff5ce0540ac9dd,4413111100103890051,44
cx_d0107022d6445025,1215013300116660000,12
cx_d01de2085c979376,3111010300100400009,31
cx_d01fe755dd19e344,4311210900106350000,43
cx_d03f03e39e4d19ca,2829010300106390000,28
cx_d042d6388e83cf69,2829010500101140000,28
cx_d046ef3e98f4a026,1215011400113450000,12
cx_d04d7105d29b6e43,4717013300109740000,47
cx_d06e5f8405e38c28,2820010500106760000,28
cx_d079afefdbf727b9,5117010200104490000,51
cx_d085a1a7748d7d6f,4420011200107120000,44
cx_d09957c5e9757590,2824510200108570003,28
cx_d09e89f2017f9cbd,1215012600109530002,12
cx_d0ac88d83f2603b7,2723012700102860004,27
cx_d0b07a4682a7b0bc,4723011300114700000,47
cx_d0b0a64e3aef6bee,5218010800100970004,52
cx_d0c27c745e00abc2,2824510300108630017,28
cx_d0c6b2ddace8aa3c,1230013000108630000,12
cx_d0c9326ec70cc104,5111011800109270000,51
cx_d0d7082765776b23,5011013600107920001,50
cx_d0dcd1234524c3f0,4377025622107650000,43
cx_d0e0a4cd21e8cf64,2638010100103230001,26
cx_d0e844019db61751,1230011700102140012,12
cx_d0eb3717e8fccc63,5115011000117480000,51
cx_d0ec42940a1b0ab7,4729025025102660000,47
cx_d0ff8fd43c3d3166,2815510200115980001,28
cx_d1004c0c5344315f,4825010100111000001,48
cx_d10577b7448866c7,3011011400101620011,30
cx_d11e0e8e70f72df1,5013025029124170000,50
cx_d127a84bf0d89df3,1227011000105260000,12
cx_d1287c38c06d0de1,3114010400111650003,31
cx_d130927789c68730,4812312700100650001,48
cx_d131d3fa483a7d87,3114010300107470001,31
cx_d13ffeed2e50ea37,1219010600115900000,12
cx_d14ad98ddbc40a05,5218010400101000000,52
cx_d150419ddabef884,1211010200117100000,12
cx_d157114fee893fe0,2817710500102040002,28
cx_d1595782bc875e86,4480025625111680000,44
cx_d15f27a3307279f7,2823710200101820095,28
cx_d165b986b0b3e8ab,4413310800106870000,44
cx_d166fdfe83310f78,4413310700112820000,44
cx_d16a94a2a6509522,3171025922106460000,31
cx_d179ff077fc8e2d8,1278025021102320000,12
cx_d18824dc97043271,4812513700100280001,48
cx_d18a8615f9754ee6,3017011200109570000,30
cx_d18c42ac0d1f6f33,1213011900100430003,12
cx_d1976d2829cc1413,2815510300127870002,28
cx_d199a9e1b86818b3,3611010600109760000,36
cx_d1a17c951a76557a,4420025330102120000,44
cx_d1a8ddd780522782,2827510400107010001,28
cx_d1af15c9f32f23d3,1233011200107840000,12
cx_d1afadeda5b910eb,3011011400100250001,30
cx_d1b2787394adaa16,5214011100106100001,52
cx_d1b30419cb74f4f7,4715012000104150000,47
cx_d1b70c3caa061072,2729011400103600003,27
cx_d1c685e8b7c890a5,4421010900104640000,44
cx_d1cc475830c889f8,5115011000103570000,51
cx_d1d4e218a53ec29e,1213013400118530000,12
cx_d1dcb9320d7231a5,5119011200102190001,51
cx_d1ee331baad9697e,2812513300100340001,28
cx_d200c764d796f91b,4719012800109050001,47
cx_d21a916ec32fbaa2,4825013000110510000,48
cx_d227d9337b33ea4d,4413310700103800027,44
cx_d239cbb49da96fec,3111010300101860003,31
cx_d23a8682f4cff772,1219025023100190000,12
cx_d24fcc345a3a6b25,4311325032105620008,43
cx_d253b956f8453129,4311111700103440000,43
cx_d25c16c7e82801bc,3111010300104600072,31
cx_d25d24eccadfea8e,1211010200103260010,12
cx_d264de25bb014e59,2714010100101810001,27
cx_d265387fe6821bd6,5214012300107440000,52
cx_d26f28dd47db6942,2827510600103410013,28
cx_d274771246d7c668,4812913900113340000,48
cx_d2789cfefdf9fa77,1211016000108160017,12
cx_d2894b454274328d,5214012100107650035,52
cx_d29bea347724639c,3011010500104960000,30
cx_d2aaa337f3626eca,4719025628111160000,47
cx_d2ad063228f0bea8,4773025022105360001,47
cx_d2adb20bd40d1035,4719011200105990000,47
cx_d2adc52dc1d6f85e,4719010100110350007,47
cx_d2c3438f0de58503,5211112700103270012,52
cx_d2c5d76a3f7aa8ca,3011010500105560000,30
cx_d2c9c12d2c9abc13,5213014600110100000,52
cx_d2cf59c3668020fc,3120010500101400002,31
cx_d2d7666fb8b4295d,1227011000105300000,12
cx_d2f1c3fe6cb5cda4,4728011000106600000,47
cx_d2f4d3d954c7ee8c,2829010400108200001,28
cx_d2f7b2dedd895cee,4719011000100620000,47
cx_d308489e3c5c5646,2820010100111420021,28
cx_d3138d51b90d0dfb,4711312200106540001,47
cx_d316daecba565ce1,5213014500100590059,52
cx_d31f4e60f4eb32ab,5113010500103280001,51
cx_d324e8a0bde83e0e,1281025024110390000,12
cx_d3358b59a0ece172,2818510600100200022,28
cx_d33c014204bada8d,2823710200104060003,28
cx_d33cb8eafb640bbf,4711125622102030003,47
cx_d34c944952878939,2729011300105670001,27
cx_d35097ce6722c205,2829010400113350003,28
cx_d35bb3ae8ecbcec8,3017011100104100002,30
cx_d367febdfd8ac26a,4817012500107070001,48
cx_d371dbda26db1100,1219025023100890005,12
cx_d392a61560e6f3fa,4315012500100090000,43
cx_d39acf9fcfadd93e,4481025326108400000,44
cx_d3aba40c11942a63,3017011300102180000,30
cx_d3b88874a1559d2b,2824510300108540004,28
cx_d3c72e094872cf6c,5117011800101550000,51
cx_d3c72e5af27b1d01,5214011000101740000,52
cx_d3c7d2a57363861c,5221010400110800001,52
cx_d3c9027b2c8b9ab9,4418010500111160000,44
cx_d3c9e1ccf73e057f,3020011100106760004,30
cx_d3dbfafffa6d74a6,4775025022102550000,47
cx_d3e483ab2a7f3538,4413325325100010003,44
cx_d3f84fcabec25ad9,2820010300100050397,28
cx_d3fdb7686a8f8310,2818510600103970011,28
cx_d4067f0a0ba6a451,3171025922102990001,31
cx_d418708c55af72a2,1230010800111610001,12
cx_d423a41c7b6fdfcd,2623010200101910957,26
cx_d43b338e1fd575df,3120012300110540000,31
cx_d43f212131c1a23e,4711325047104540000,47
cx_d443a5dea1c561be,1224010600104170009,12
cx_d4449378e84dbf2a,5113010600103760000,51
cx_d44c033e1539d0a6,5178025624110280097,51
cx_d44d028f3b8a3caa,4822011100103560129,48
cx_d4502acfc9d0fdb8,5011012200137790005,50
cx_d461015c3142db3e,4423025030100110002,44
cx_d475677c555fa9c8,1213012000104800000,12
cx_d47b8ef22c6ef591,5211311500105940006,52
cx_d47fd651704c2c9d,4717013200100770015,47
cx_d487f472a0e2127b,2812513500100070235,28
cx_d490d17b20e0551f,5113010700108940000,51
cx_d49248bc4a91acba,2817710500100320001,28
cx_d497547dc16f4eb1,2726010800105410002,27
cx_d49c91237795ff49,3611010200105980000,36
cx_d49fd3a8d444efbe,1219011000107170000,12
cx_d4aa8cf708942569,1233012300110460000,12
cx_d4bd5824dad56419,2818510600103970005,28
cx_d4c0586df0366887,2824510200109530005,28
cx_d4c171d6e8e18359,4380025026106820000,43
cx_d4cb8732ba4583b6,1224011600108710000,12
cx_d4ce8f09fccd6676,4427039025103300000,44
cx_d4d2dee46071e6ff,4715010800103940009,47
cx_d4d62100cc845700,1221013000100140000,12
cx_d4d6ad97c37e696f,4415010700107710000,44
cx_d4d773707be8697c,1224011800112280001,12
cx_d4d9486e05995379,1276025023102430000,12
cx_d4df863c1a72af6f,2771026229126480000,27
cx_d4f90a1b3c82f5dc,4729010600101660000,47
cx_d4fd4d657449ca59,2827510700103020001,28
cx_d508ec6c3f984b72,5115037022103810000,51
cx_d528d83b389990eb,5119010100108440000,51
cx_d5336211b8f11151,5113010600102050151,51
cx_d533ac4b0204faae,4413310300111150000,44
cx_d54b9fecee4657ef,4413310200115230000,44
cx_d556d73663ce32f7,5213014200100580036,52
cx_d5645bd04ee02fdc,5214012700103130000,52
cx_d56737c425fae8b5,4374025028108900000,43
cx_d57d89eb57154b96,4418010500110080000,44
cx_d59e5d8b853d3379,1274025324133800000,12
cx_d5a0ad5b9c2c8095,1227010800102670000,12
cx_d5b2eed8be9386b6,4812710700104480001,48
cx_d5b384eca02960eb,3011011000105390000,30
cx_d5bb64ac0a093368,1219011000108250000,12
cx_d5bd16f71d913d31,4817011800101760001,48
cx_d5c45c31a0bb3423,5211113300103120006,52
cx_d5cf83f97567259e,5117011000100050082,51
cx_d5d15286a2d65a4f,2820011000105630003,28
cx_d5d894875d7bc4f8,1224013000107700000,12
cx_d5deb661aac15dd9,4711125321100570005,47
cx_d5f09b81cdec0a36,2823710700104960002,28
cx_d60a180075bdc469,3111010300103290000,31
cx_d61b496a6fabcf99,4315010900102370019,43
cx_d62465ac01a8e89c,3611039021100240000,36
cx_d62c7a562ad63b41,1233010900115720001,12
cx_d636e0f73290d2f2,5113010600108480001,51
cx_d637ad5f82d602da,5011010400110110003,50
cx_d639147e3470ef71,4413310200107170000,44
cx_d6424eee08a7d14f,5271025021102970010,52
cx_d64f8ee79937245f,4887025024102410000,48
cx_d64ff32ac9cd3094,4413111300100620001,44
cx_d653f0321556b764,4418010400119630000,44
cx_d6552fcc300b4c36,5113033023115370000,51
cx_d65dab441d005bca,1276025031110700000,12
cx_d669dc509b272bd0,3171025623107940000,31
cx_d671476cc63662be,5211310300109510007,52
cx_d67417fd074b229b,1233011800112850000,12
cx_d67a856b7a0a85c7,4825013000104480008,48
cx_d6802af0bfeac802,4812710300106600015,48
cx_d68987fdde69defd,2647010200101370015,26
cx_d68b6fa8b99d6e29,4413111500103340000,44
cx_d68c07237654596b,4420010300101500003,44
cx_d6980736888d36dc,4889025021104280001,48
cx_d6982043a7a6ed66,4713011400129350000,47
cx_d699498c4fc2fe79,5211313200110750000,52
cx_d6ffbc5517a6f230,2827511000100300102,28
cx_d7025e4f5fb7cfc4,3111011800104490016,31
cx_d703e1cc06790d50,3020011200106000002,30
cx_d708263e3f3402ea,1276025033101020000,12
cx_d70ff629a777b824,4719011500105030002,47
cx_d719eb1055e3f986,4831036021108320003,48
cx_d71f27559153ef95,4418010500114230000,44
cx_d727b505072b1288,4785025324100310002,47
cx_d727fd9d9ccf8f35,2820010300109830001,28
cx_d72a4d1cac0ff601,4817041027107680000,48
cx_d72c6e36c3ee66c1,2817710500116380000,28
cx_d741780900729182,2629010600106300001,26
cx_d7447c811e5a876a,2824510200100180013,28
cx_d745384fb4057d49,1281025024110400000,12
cx_d748682fd5138427,4812512800103200000,48
cx_d753b37f23cb4a5f,5211112900107650001,52
cx_d76540af208a3b70,1215010800108960000,12
cx_d765f26a1a8f6be5,2823710200106420000,28
cx_d7790712731f9a14,1215011000101910001,12
cx_d77c7b26de68c7bb,5115037022100110000,51
cx_d7800b66ced54a8c,4825025026116110002,48
cx_d787db03477c09d7,4420025324111620000,44
cx_d798315d6400eac3,4729011100102220000,47
cx_d7984cdfd36afd71,3611010400131020002,36
cx_d799043f25052124,1211016400111740000,12
cx_d7a360f592d13329,5219010800100920004,52
cx_d7a5ba451b3d389c,1215032028102010001,12
cx_d7af81693780e817,3111010300107760000,31
cx_d7c703d6f1427ffe,4711132024104180000,47
cx_d7da7698236ae917,2823710400103920001,28
cx_d7dc8e93c26b675f,4833031024112330000,48
cx_d7dd7a93fd703456,3114010800108360001,31
cx_d7deaae018e7d73d,1233010900115720002,12
cx_d7e03d9d5fcd153c,4420010200101560024,44
cx_d7eec5aae72a6037,1227011500101280000,12
cx_d7ef8d8aad4b3391,5271025333108190014,52
cx_d7ff3427ebf4f0c9,4313010700111910000,43
cx_d80577173f782cc4,3611010100108580000,36
cx_d8365de61e756b92,4817012600103260000,48
cx_d83808238167e368,4423011000106430000,44
cx_d839e32b9f8a7562,5211112900107610002,52
cx_d83a5dcb45c3503b,4413310800107410000,44
cx_d844772b24b48f6c,1227010800102940018,12
cx_d8491e47b75eda44,4812511800106460000,48
cx_d857b89c154fe143,1276025023102300000,12
cx_d8599364bb9b4e1a,3120010800111360000,31
cx_d86bf34c37600cc2,4812110400101440002,48
cx_d871e9554fee253e,1279025036105670000,12
cx_d877b906ca854954,1221012600106360031,12
cx_d887dd6a644a08a9,5117011800107510000,51
cx_d899d0d2f2ea43af,2723011200102010003,27
cx_d89c35f312622bf7,3017011200113880000,30
cx_d8a654452789dc24,4413110900102090000,44
cx_d8b0ed71c721bb31,2820011000107650001,28
cx_d8b2804ea0285f3f,4825010700114390001,48
cx_d8be360188d9e8fe,4380025327113350000,43
cx_d8dab293d8b72bc8,3017011200115090000,30
cx_d907afe6cc17b07b,5211313100113670001,52
cx_d90a506301775385,4831010500111010000,48
cx_d90e168d9236b43e,5214011400103030001,52
cx_d90ea07653b23678,4812914000106560000,48
cx_d90f3cc7adb0a07d,5115010100110390000,51
cx_d913e9920d7ae565,2824510300103820001,28
cx_d91a58ca03a60a9f,3017011600113940000,30
cx_d91fae92eb3742ed,2812510100101220000,28
cx_d91fe72a209bf067,4420010100100740005,44
cx_d923e4858ef5a77b,5219010300100010000,52
cx_d945511dd60792c4,5013011600101950000,50
cx_d94d070d99563456,5121010800112170001,51
cx_d9528377d3a5281f,3611011600100060004,36
cx_d9575a10a3273649,4812532023102920000,48
cx_d9614560a4fd6650,2820010300110430000,28
cx_d971c961ef97e29e,5211312200113380000,52
cx_d97638f75c10558e,4822011100109800001,48
cx_d987a31b4178b15c,5218010500106360000,52
cx_d98fa894ac03e2b3,2623010600102500076,26
cx_d999e4baa3e68ea8,4833012000115890000,48
cx_d9a7c22ae937967a,4413310400113200000,44
cx_d9ab222d9673e1b3,5211112000107970000,52
cx_d9af61b5f4cf0542,3611011400101760000,36
cx_d9b2bd6f5754b208,1233011400114900000,12
cx_d9b8c3828e442209,5214012100107640004,52
cx_d9c1bd7fae1609c2,5123010600100990007,51
cx_d9c34219f2af2e5b,2827510100105120001,28
cx_d9d5fa94b1f0ecb0,4825032024115310000,48
cx_d9f1ca60e4c7ef2d,4812112400100270000,48
cx_d9f28d58b5e54742,3114010900105370001,31
